notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2022-03-16,AgeGroup_60-64,Yes,304
2022-03-16,AgeGroup_65-69,No,169
2022-03-16,AgeGroup_65-69,Yes,212
2022-03-16,AgeGroup_70+,No,203
2022-03-16,AgeGroup_70+,Yes,401
2022-03-17,AgeGroup_0-19,No,4049
2022-03-17,AgeGroup_0-19,Yes,2221
2022-03-17,AgeGroup_20-24,No,882
2022-03-17,AgeGroup_20-24,Yes,742
2022-03-17,AgeGroup_25-29,No,799
2022-03-17,AgeGroup_25-29,Yes,780
2022-03-17,AgeGroup_30-34,No,818
2022-03-17,AgeGroup_30-34,Yes,668
2022-03-17,AgeGroup_35-39,No,951
2022-03-17,AgeGroup_35-39,Yes,692
2022-03-17,AgeGroup_40-44,No,951
2022-03-17,AgeGroup_40-44,Yes,759
2022-03-17,AgeGroup_45-49,No,797
2022-03-17,AgeGroup_45-49,Yes,654
2022-03-17,AgeGroup_50-54,No,590
2022-03-17,AgeGroup_50-54,Yes,503
2022-03-17,AgeGroup_55-59,No,330
2022-03-17,AgeGroup_55-59,Yes,339
2022-03-17,AgeGroup_60-64,No,233
2022-03-17,AgeGroup_60-64,Yes,283
2022-03-17,AgeGroup_65-69,No,172
2022-03-17,AgeGroup_65-69,Yes,219
2022-03-17,AgeGroup_70+,No,269
2022-03-17,AgeGroup_70+,Yes,390
2022-03-17,AgeGroup_None,Yes,1
2022-03-18,AgeGroup_0-19,No,4223
2022-03-18,AgeGroup_0-19,Yes,2522
2022-03-18,AgeGroup_20-24,No,678
2022-03-18,AgeGroup_20-24,Yes,599
2022-03-18,AgeGroup_25-29,No,741
2022-03-18,AgeGroup_25-29,Yes,683
2022-03-18,AgeGroup_30-34,No,791
2022-03-18,AgeGroup_30-34,Yes,704
2022-03-18,AgeGroup_35-39,No,859
2022-03-18,AgeGroup_35-39,Yes,694
2022-03-18,AgeGroup_40-44,No,975
2022-03-18,AgeGroup_40-44,Yes,766
2022-03-18,AgeGroup_45-49,No,804
2022-03-18,AgeGroup_45-49,Yes,662
2022-03-18,AgeGroup_50-54,No,507
2022-03-18,AgeGroup_50-54,Yes,513
2022-03-18,AgeGroup_55-59,No,300
2022-03-18,AgeGroup_55-59,Yes,384
2022-03-18,AgeGroup_60-64,No,242
2022-03-18,AgeGroup_60-64,Yes,311
2022-03-18,AgeGroup_65-69,No,158
2022-03-18,AgeGroup_65-69,Yes,236
2022-03-18,AgeGroup_70+,No,246
2022-03-18,AgeGroup_70+,Yes,425
2022-03-19,AgeGroup_0-19,No,3732
2022-03-19,AgeGroup_0-19,Yes,2267
2022-03-19,AgeGroup_20-24,No,565
2022-03-19,AgeGroup_20-24,Yes,439
2022-03-19,AgeGroup_25-29,No,611
2022-03-19,AgeGroup_25-29,Yes,500
2022-03-19,AgeGroup_30-34,No,723
2022-03-19,AgeGroup_30-34,Yes,546
2022-03-19,AgeGroup_35-39,No,711
2022-03-19,AgeGroup_35-39,Yes,611
2022-03-19,AgeGroup_40-44,No,741
2022-03-19,AgeGroup_40-44,Yes,634
2022-03-19,AgeGroup_45-49,No,692
2022-03-19,AgeGroup_45-49,Yes,542
2022-03-19,AgeGroup_50-54,No,470
2022-03-19,AgeGroup_50-54,Yes,470
2022-03-19,AgeGroup_55-59,No,290
2022-03-19,AgeGroup_55-59,Yes,328
2022-03-19,AgeGroup_60-64,No,225
2022-03-19,AgeGroup_60-64,Yes,275
2022-03-19,AgeGroup_65-69,No,154
2022-03-19,AgeGroup_65-69,Yes,209
2022-03-19,AgeGroup_70+,No,242
2022-03-19,AgeGroup_70+,Yes,414
2022-03-20,AgeGroup_0-19,No,4017
2022-03-20,AgeGroup_0-19,Yes,1819
2022-03-20,AgeGroup_20-24,No,593
2022-03-20,AgeGroup_20-24,Yes,341
2022-03-20,AgeGroup_25-29,No,687
2022-03-20,AgeGroup_25-29,Yes,367
2022-03-20,AgeGroup_30-34,No,766
2022-03-20,AgeGroup_30-34,Yes,446
2022-03-20,AgeGroup_35-39,No,824
2022-03-20,AgeGroup_35-39,Yes,552
2022-03-20,AgeGroup_40-44,No,806
2022-03-20,AgeGroup_40-44,Yes,513
2022-03-20,AgeGroup_45-49,No,686
2022-03-20,AgeGroup_45-49,Yes,413
2022-03-20,AgeGroup_50-54,No,495
2022-03-20,AgeGroup_50-54,Yes,346
2022-03-20,AgeGroup_55-59,No,363
2022-03-20,AgeGroup_55-59,Yes,257
2022-03-20,AgeGroup_60-64,No,241
2022-03-20,AgeGroup_60-64,Yes,222
2022-03-20,AgeGroup_65-69,No,167
2022-03-20,AgeGroup_65-69,Yes,174
2022-03-20,AgeGroup_70+,No,262
2022-03-20,AgeGroup_70+,Yes,307
2022-03-21,AgeGroup_0-19,No,6422
2022-03-21,AgeGroup_0-19,Yes,2336
2022-03-21,AgeGroup_20-24,No,851
2022-03-21,AgeGroup_20-24,Yes,404
2022-03-21,AgeGroup_25-29,No,958
2022-03-21,AgeGroup_25-29,Yes,542
2022-03-21,AgeGroup_30-34,No,1090
2022-03-21,AgeGroup_30-34,Yes,579
2022-03-21,AgeGroup_35-39,No,1165
2022-03-21,AgeGroup_35-39,Yes,621
2022-03-21,AgeGroup_40-44,No,1092
2022-03-21,AgeGroup_40-44,Yes,546
2022-03-21,AgeGroup_45-49,No,980
2022-03-21,AgeGroup_45-49,Yes,571
2022-03-21,AgeGroup_50-54,No,727
2022-03-21,AgeGroup_50-54,Yes,442
2022-03-21,AgeGroup_55-59,No,447
2022-03-21,AgeGroup_55-59,Yes,339
2022-03-21,AgeGroup_60-64,No,304
2022-03-21,AgeGroup_60-64,Yes,267
2022-03-21,AgeGroup_65-69,No,192
2022-03-21,AgeGroup_65-69,Yes,174
2022-03-21,AgeGroup_70+,No,328
2022-03-21,AgeGroup_70+,Yes,413
2022-03-22,AgeGroup_0-19,No,5466
2022-03-22,AgeGroup_0-19,Yes,3168
2022-03-22,AgeGroup_20-24,No,1026
2022-03-22,AgeGroup_20-24,Yes,728
2022-03-22,AgeGroup_25-29,No,1049
2022-03-22,AgeGroup_25-29,Yes,923
2022-03-22,AgeGroup_30-34,No,1061
2022-03-22,AgeGroup_30-34,Yes,894
2022-03-22,AgeGroup_35-39,No,1131
2022-03-22,AgeGroup_35-39,Yes,903
2022-03-22,AgeGroup_40-44,No,1166
2022-03-22,AgeGroup_40-44,Yes,861
2022-03-22,AgeGroup_45-49,No,946
2022-03-22,AgeGroup_45-49,Yes,768
2022-03-22,AgeGroup_50-54,No,650
2022-03-22,AgeGroup_50-54,Yes,627
2022-03-22,AgeGroup_55-59,No,432
2022-03-22,AgeGroup_55-59,Yes,483
2022-03-22,AgeGroup_60-64,No,338
2022-03-22,AgeGroup_60-64,Yes,389
2022-03-22,AgeGroup_65-69,No,206
2022-03-22,AgeGroup_65-69,Yes,287
2022-03-22,AgeGroup_70+,No,341
2022-03-22,AgeGroup_70+,Yes,577
2022-03-23,AgeGroup_0-19,No,4659
2022-03-23,AgeGroup_0-19,Yes,3038
2022-03-23,AgeGroup_20-24,No,1086
2022-03-23,AgeGroup_20-24,Yes,968
2022-03-23,AgeGroup_25-29,No,1082
2022-03-23,AgeGroup_25-29,Yes,1077
2022-03-23,AgeGroup_30-34,No,1148
2022-03-23,AgeGroup_30-34,Yes,1077
2022-03-23,AgeGroup_35-39,No,1234
2022-03-23,AgeGroup_35-39,Yes,1078
2022-03-23,AgeGroup_40-44,No,1205
2022-03-23,AgeGroup_40-44,Yes,1050
2022-03-23,AgeGroup_45-49,No,995
2022-03-23,AgeGroup_45-49,Yes,925
2022-03-23,AgeGroup_50-54,No,702
2022-03-23,AgeGroup_50-54,Yes,714
2022-03-23,AgeGroup_55-59,No,443
2022-03-23,AgeGroup_55-59,Yes,602
2022-03-23,AgeGroup_60-64,No,352
2022-03-23,AgeGroup_60-64,Yes,481
2022-03-23,AgeGroup_65-69,No,237
2022-03-23,AgeGroup_65-69,Yes,368
2022-03-23,AgeGroup_70+,No,370
2022-03-23,AgeGroup_70+,Yes,583
2022-03-24,AgeGroup_0-19,No,4178
2022-03-24,AgeGroup_0-19,Yes,2460
2022-03-24,AgeGroup_20-24,No,836
2022-03-24,AgeGroup_20-24,Yes,780
2022-03-24,AgeGroup_25-29,No,933
2022-03-24,AgeGroup_25-29,Yes,944
2022-03-24,AgeGroup_30-34,No,1003
2022-03-24,AgeGroup_30-34,Yes,858
2022-03-24,AgeGroup_35-39,No,1126
2022-03-24,AgeGroup_35-39,Yes,935
2022-03-24,AgeGroup_40-44,No,1063
2022-03-24,AgeGroup_40-44,Yes,868
2022-03-24,AgeGroup_45-49,No,901
2022-03-24,AgeGroup_45-49,Yes,829
2022-03-24,AgeGroup_50-54,No,630
2022-03-24,AgeGroup_50-54,Yes,656
2022-03-24,AgeGroup_55-59,No,420
2022-03-24,AgeGroup_55-59,Yes,544
2022-03-24,AgeGroup_60-64,No,352
2022-03-24,AgeGroup_60-64,Yes,516
2022-03-24,AgeGroup_65-69,No,221
2022-03-24,AgeGroup_65-69,Yes,337
2022-03-24,AgeGroup_70+,No,391
2022-03-24,AgeGroup_70+,Yes,702
2022-03-24,AgeGroup_None,Yes,1
2022-03-25,AgeGroup_0-19,No,4108
2022-03-25,AgeGroup_0-19,Yes,2237
2022-03-25,AgeGroup_20-24,No,699
2022-03-25,AgeGroup_20-24,Yes,547
2022-03-25,AgeGroup_25-29,No,757
2022-03-25,AgeGroup_25-29,Yes,691
2022-03-25,AgeGroup_30-34,No,862
2022-03-25,AgeGroup_30-34,Yes,655
2022-03-25,AgeGroup_35-39,No,969
2022-03-25,AgeGroup_35-39,Yes,706
2022-03-25,AgeGroup_40-44,No,879
2022-03-25,AgeGroup_40-44,Yes,701
2022-03-25,AgeGroup_45-49,No,773
2022-03-25,AgeGroup_45-49,Yes,657
2022-03-25,AgeGroup_50-54,No,586
2022-03-25,AgeGroup_50-54,Yes,559
2022-03-25,AgeGroup_55-59,No,375
2022-03-25,AgeGroup_55-59,Yes,479
2022-03-25,AgeGroup_60-64,No,287
2022-03-25,AgeGroup_60-64,Yes,405
2022-03-25,AgeGroup_65-69,No,216
2022-03-25,AgeGroup_65-69,Yes,298
2022-03-25,AgeGroup_70+,No,337
2022-03-25,AgeGroup_70+,Yes,541
2022-03-26,AgeGroup_0-19,No,3220
2022-03-26,AgeGroup_0-19,Yes,2052
2022-03-26,AgeGroup_20-24,No,559
2022-03-26,AgeGroup_20-24,Yes,451
2022-03-26,AgeGroup_25-29,No,648
2022-03-26,AgeGroup_25-29,Yes,526
2022-03-26,AgeGroup_30-34,No,708
2022-03-26,AgeGroup_30-34,Yes,637
2022-03-26,AgeGroup_35-39,No,774
2022-03-26,AgeGroup_35-39,Yes,677
2022-03-26,AgeGroup_40-44,No,766
2022-03-26,AgeGroup_40-44,Yes,603
2022-03-26,AgeGroup_45-49,No,627
2022-03-26,AgeGroup_45-49,Yes,566
2022-03-26,AgeGroup_50-54,No,467
2022-03-26,AgeGroup_50-54,Yes,465
2022-03-26,AgeGroup_55-59,No,318
2022-03-26,AgeGroup_55-59,Yes,408
2022-03-26,AgeGroup_60-64,No,280
2022-03-26,AgeGroup_60-64,Yes,377
2022-03-26,AgeGroup_65-69,No,210
2022-03-26,AgeGroup_65-69,Yes,290
2022-03-26,AgeGroup_70+,No,300
2022-03-26,AgeGroup_70+,Yes,532
2022-03-27,AgeGroup_0-19,No,3716
2022-03-27,AgeGroup_0-19,Yes,1998
2022-03-27,AgeGroup_20-24,No,630
2022-03-27,AgeGroup_20-24,Yes,369
2022-03-27,AgeGroup_25-29,No,672
2022-03-27,AgeGroup_25-29,Yes,545
2022-03-27,AgeGroup_30-34,No,795
2022-03-27,AgeGroup_30-34,Yes,559
2022-03-27,AgeGroup_35-39,No,854
2022-03-27,AgeGroup_35-39,Yes,646
2022-03-27,AgeGroup_40-44,No,849
2022-03-27,AgeGroup_40-44,Yes,538
2022-03-27,AgeGroup_45-49,No,737
2022-03-27,AgeGroup_45-49,Yes,517
2022-03-27,AgeGroup_50-54,No,521
2022-03-27,AgeGroup_50-54,Yes,465
2022-03-27,AgeGroup_55-59,No,368
2022-03-27,AgeGroup_55-59,Yes,388
2022-03-27,AgeGroup_60-64,No,323
2022-03-27,AgeGroup_60-64,Yes,348
2022-03-27,AgeGroup_65-69,No,218
2022-03-27,AgeGroup_65-69,Yes,237
2022-03-27,AgeGroup_70+,No,319
2022-03-27,AgeGroup_70+,Yes,510
2022-03-27,AgeGroup_None,Yes,6
2022-03-28,AgeGroup_0-19,No,5819
2022-03-28,AgeGroup_0-19,Yes,2361
2022-03-28,AgeGroup_20-24,No,872
2022-03-28,AgeGroup_20-24,Yes,507
2022-03-28,AgeGroup_25-29,No,1041
2022-03-28,AgeGroup_25-29,Yes,629
2022-03-28,AgeGroup_30-34,No,1109
2022-03-28,AgeGroup_30-34,Yes,690
2022-03-28,AgeGroup_35-39,No,1250
2022-03-28,AgeGroup_35-39,Yes,690
2022-03-28,AgeGroup_40-44,No,1206
2022-03-28,AgeGroup_40-44,Yes,646
2022-03-28,AgeGroup_45-49,No,1005
2022-03-28,AgeGroup_45-49,Yes,645
2022-03-28,AgeGroup_50-54,No,730
2022-03-28,AgeGroup_50-54,Yes,542
2022-03-28,AgeGroup_55-59,No,537
2022-03-28,AgeGroup_55-59,Yes,421
2022-03-28,AgeGroup_60-64,No,385
2022-03-28,AgeGroup_60-64,Yes,345
2022-03-28,AgeGroup_65-69,No,278
2022-03-28,AgeGroup_65-69,Yes,252
2022-03-28,AgeGroup_70+,No,492
2022-03-28,AgeGroup_70+,Yes,519
2022-03-29,AgeGroup_0-19,No,4762
2022-03-29,AgeGroup_0-19,Yes,2662
2022-03-29,AgeGroup_20-24,No,992
2022-03-29,AgeGroup_20-24,Yes,742
2022-03-29,AgeGroup_25-29,No,1166
2022-03-29,AgeGroup_25-29,Yes,888
2022-03-29,AgeGroup_30-34,No,1157
2022-03-29,AgeGroup_30-34,Yes,940
2022-03-29,AgeGroup_35-39,No,1220
2022-03-29,AgeGroup_35-39,Yes,942
2022-03-29,AgeGroup_40-44,No,1130
2022-03-29,AgeGroup_40-44,Yes,825
2022-03-29,AgeGroup_45-49,No,941
2022-03-29,AgeGroup_45-49,Yes,776
2022-03-29,AgeGroup_50-54,No,764
2022-03-29,AgeGroup_50-54,Yes,657
2022-03-29,AgeGroup_55-59,No,506
2022-03-29,AgeGroup_55-59,Yes,550
2022-03-29,AgeGroup_60-64,No,409
2022-03-29,AgeGroup_60-64,Yes,460
2022-03-29,AgeGroup_65-69,No,277
2022-03-29,AgeGroup_65-69,Yes,316
2022-03-29,AgeGroup_70+,No,472
2022-03-29,AgeGroup_70+,Yes,710
2022-03-30,AgeGroup_0-19,No,4255
2022-03-30,AgeGroup_0-19,Yes,2335
2022-03-30,AgeGroup_20-24,No,1051
2022-03-30,AgeGroup_20-24,Yes,885
2022-03-30,AgeGroup_25-29,No,1178
2022-03-30,AgeGroup_25-29,Yes,1075
2022-03-30,AgeGroup_30-34,No,1139
2022-03-30,AgeGroup_30-34,Yes,1054
2022-03-30,AgeGroup_35-39,No,1324
2022-03-30,AgeGroup_35-39,Yes,925
2022-03-30,AgeGroup_40-44,No,1212
2022-03-30,AgeGroup_40-44,Yes,919
2022-03-30,AgeGroup_45-49,No,1012
2022-03-30,AgeGroup_45-49,Yes,927
2022-03-30,AgeGroup_50-54,No,772
2022-03-30,AgeGroup_50-54,Yes,693
2022-03-30,AgeGroup_55-59,No,545
2022-03-30,AgeGroup_55-59,Yes,612
2022-03-30,AgeGroup_60-64,No,430
2022-03-30,AgeGroup_60-64,Yes,562
2022-03-30,AgeGroup_65-69,No,266
2022-03-30,AgeGroup_65-69,Yes,417
2022-03-30,AgeGroup_70+,No,480
2022-03-30,AgeGroup_70+,Yes,714
2022-03-31,AgeGroup_0-19,No,3620
2022-03-31,AgeGroup_0-19,Yes,2191
2022-03-31,AgeGroup_20-24,No,824
2022-03-31,AgeGroup_20-24,Yes,823
2022-03-31,AgeGroup_25-29,No,952
2022-03-31,AgeGroup_25-29,Yes,966
2022-03-31,AgeGroup_30-34,No,1081
2022-03-31,AgeGroup_30-34,Yes,984
2022-03-31,AgeGroup_35-39,No,1117
2022-03-31,AgeGroup_35-39,Yes,918
2022-03-31,AgeGroup_40-44,No,1091
2022-03-31,AgeGroup_40-44,Yes,870
2022-03-31,AgeGroup_45-49,No,916
2022-03-31,AgeGroup_45-49,Yes,797
2022-03-31,AgeGroup_50-54,No,665
2022-03-31,AgeGroup_50-54,Yes,702
2022-03-31,AgeGroup_55-59,No,524
2022-03-31,AgeGroup_55-59,Yes,591
2022-03-31,AgeGroup_60-64,No,407
2022-03-31,AgeGroup_60-64,Yes,556
2022-03-31,AgeGroup_65-69,No,290
2022-03-31,AgeGroup_65-69,Yes,392
2022-03-31,AgeGroup_70+,No,468
2022-03-31,AgeGroup_70+,Yes,672
2022-04-01,AgeGroup_0-19,No,3402
2022-04-01,AgeGroup_0-19,Yes,2017
2022-04-01,AgeGroup_20-24,No,711
2022-04-01,AgeGroup_20-24,Yes,575
2022-04-01,AgeGroup_25-29,No,789
2022-04-01,AgeGroup_25-29,Yes,741
2022-04-01,AgeGroup_30-34,No,897
2022-04-01,AgeGroup_30-34,Yes,707
2022-04-01,AgeGroup_35-39,No,903
2022-04-01,AgeGroup_35-39,Yes,771
2022-04-01,AgeGroup_40-44,No,909
2022-04-01,AgeGroup_40-44,Yes,647
2022-04-01,AgeGroup_45-49,No,772
2022-04-01,AgeGroup_45-49,Yes,668
2022-04-01,AgeGroup_50-54,No,609
2022-04-01,AgeGroup_50-54,Yes,614
2022-04-01,AgeGroup_55-59,No,491
2022-04-01,AgeGroup_55-59,Yes,484
2022-04-01,AgeGroup_60-64,No,338
2022-04-01,AgeGroup_60-64,Yes,479
2022-04-01,AgeGroup_65-69,No,246
2022-04-01,AgeGroup_65-69,Yes,339
2022-04-01,AgeGroup_70+,No,399
2022-04-01,AgeGroup_70+,Yes,719
2022-04-02,AgeGroup_0-19,No,2720
2022-04-02,AgeGroup_0-19,Yes,1645
2022-04-02,AgeGroup_20-24,No,543
2022-04-02,AgeGroup_20-24,Yes,406
2022-04-02,AgeGroup_25-29,No,644
2022-04-02,AgeGroup_25-29,Yes,536
2022-04-02,AgeGroup_30-34,No,733
2022-04-02,AgeGroup_30-34,Yes,573
2022-04-02,AgeGroup_35-39,No,734
2022-04-02,AgeGroup_35-39,Yes,579
2022-04-02,AgeGroup_40-44,No,720
2022-04-02,AgeGroup_40-44,Yes,514
2022-04-02,AgeGroup_45-49,No,626
2022-04-02,AgeGroup_45-49,Yes,481
2022-04-02,AgeGroup_50-54,No,579
2022-04-02,AgeGroup_50-54,Yes,483
2022-04-02,AgeGroup_55-59,No,396
2022-04-02,AgeGroup_55-59,Yes,444
2022-04-02,AgeGroup_60-64,No,342
2022-04-02,AgeGroup_60-64,Yes,355
2022-04-02,AgeGroup_65-69,No,260
2022-04-02,AgeGroup_65-69,Yes,268
2022-04-02,AgeGroup_70+,No,419
2022-04-02,AgeGroup_70+,Yes,621
2022-04-03,AgeGroup_0-19,No,3166
2022-04-03,AgeGroup_0-19,Yes,1536
2022-04-03,AgeGroup_20-24,No,609
2022-04-03,AgeGroup_20-24,Yes,349
2022-04-03,AgeGroup_25-29,No,713
2022-04-03,AgeGroup_25-29,Yes,473
2022-04-03,AgeGroup_30-34,No,827
2022-04-03,AgeGroup_30-34,Yes,576
2022-04-03,AgeGroup_35-39,No,849
2022-04-03,AgeGroup_35-39,Yes,541
2022-04-03,AgeGroup_40-44,No,820
2022-04-03,AgeGroup_40-44,Yes,513
2022-04-03,AgeGroup_45-49,No,732
2022-04-03,AgeGroup_45-49,Yes,450
2022-04-03,AgeGroup_50-54,No,571
2022-04-03,AgeGroup_50-54,Yes,427
2022-04-03,AgeGroup_55-59,No,422
2022-04-03,AgeGroup_55-59,Yes,354
2022-04-03,AgeGroup_60-64,No,314
2022-04-03,AgeGroup_60-64,Yes,324
2022-04-03,AgeGroup_65-69,No,243
2022-04-03,AgeGroup_65-69,Yes,274
2022-04-03,AgeGroup_70+,No,410
2022-04-03,AgeGroup_70+,Yes,518
2022-04-04,AgeGroup_0-19,No,4774
2022-04-04,AgeGroup_0-19,Yes,2072
2022-04-04,AgeGroup_20-24,No,875
2022-04-04,AgeGroup_20-24,Yes,521
2022-04-04,AgeGroup_25-29,No,995
2022-04-04,AgeGroup_25-29,Yes,665
2022-04-04,AgeGroup_30-34,No,1057
2022-04-04,AgeGroup_30-34,Yes,727
2022-04-04,AgeGroup_35-39,No,1187
2022-04-04,AgeGroup_35-39,Yes,715
2022-04-04,AgeGroup_40-44,No,1065
2022-04-04,AgeGroup_40-44,Yes,679
2022-04-04,AgeGroup_45-49,No,900
2022-04-04,AgeGroup_45-49,Yes,596
2022-04-04,AgeGroup_50-54,No,724
2022-04-04,AgeGroup_50-54,Yes,604
2022-04-04,AgeGroup_55-59,No,525
2022-04-04,AgeGroup_55-59,Yes,506
2022-04-04,AgeGroup_60-64,No,471
2022-04-04,AgeGroup_60-64,Yes,429
2022-04-04,AgeGroup_65-69,No,287
2022-04-04,AgeGroup_65-69,Yes,339
2022-04-04,AgeGroup_70+,No,483
2022-04-04,AgeGroup_70+,Yes,685
2022-04-05,AgeGroup_0-19,No,3792
2022-04-05,AgeGroup_0-19,Yes,2464
2022-04-05,AgeGroup_20-24,No,856
2022-04-05,AgeGroup_20-24,Yes,738
2022-04-05,AgeGroup_25-29,No,1025
2022-04-05,AgeGroup_25-29,Yes,922
2022-04-05,AgeGroup_30-34,No,1044
2022-04-05,AgeGroup_30-34,Yes,995
2022-04-05,AgeGroup_35-39,No,1069
2022-04-05,AgeGroup_35-39,Yes,928
2022-04-05,AgeGroup_40-44,No,978
2022-04-05,AgeGroup_40-44,Yes,821
2022-04-05,AgeGroup_45-49,No,786
2022-04-05,AgeGroup_45-49,Yes,800
2022-04-05,AgeGroup_50-54,No,645
2022-04-05,AgeGroup_50-54,Yes,749
2022-04-05,AgeGroup_55-59,No,469
2022-04-05,AgeGroup_55-59,Yes,598
2022-04-05,AgeGroup_60-64,No,415
2022-04-05,AgeGroup_60-64,Yes,547
2022-04-05,AgeGroup_65-69,No,252
2022-04-05,AgeGroup_65-69,Yes,455
2022-04-05,AgeGroup_70+,No,479
2022-04-05,AgeGroup_70+,Yes,928
2022-04-06,AgeGroup_0-19,No,3339
2022-04-06,AgeGroup_0-19,Yes,1964
2022-04-06,AgeGroup_20-24,No,869
2022-04-06,AgeGroup_20-24,Yes,711
2022-04-06,AgeGroup_25-29,No,937
2022-04-06,AgeGroup_25-29,Yes,935
2022-04-06,AgeGroup_30-34,No,1109
2022-04-06,AgeGroup_30-34,Yes,939
2022-04-06,AgeGroup_35-39,No,1111
2022-04-06,AgeGroup_35-39,Yes,925
2022-04-06,AgeGroup_40-44,No,1006
2022-04-06,AgeGroup_40-44,Yes,762
2022-04-06,AgeGroup_45-49,No,894
2022-04-06,AgeGroup_45-49,Yes,723
2022-04-06,AgeGroup_50-54,No,696
2022-04-06,AgeGroup_50-54,Yes,646
2022-04-06,AgeGroup_55-59,No,485
2022-04-06,AgeGroup_55-59,Yes,614
2022-04-06,AgeGroup_60-64,No,427
2022-04-06,AgeGroup_60-64,Yes,599
2022-04-06,AgeGroup_65-69,No,311
2022-04-06,AgeGroup_65-69,Yes,366
2022-04-06,AgeGroup_70+,No,493
2022-04-06,AgeGroup_70+,Yes,824
2022-04-07,AgeGroup_0-19,No,2879
2022-04-07,AgeGroup_0-19,Yes,1702
2022-04-07,AgeGroup_20-24,No,748
2022-04-07,AgeGroup_20-24,Yes,684
2022-04-07,AgeGroup_25-29,No,858
2022-04-07,AgeGroup_25-29,Yes,850
2022-04-07,AgeGroup_30-34,No,946
2022-04-07,AgeGroup_30-34,Yes,875
2022-04-07,AgeGroup_35-39,No,959
2022-04-07,AgeGroup_35-39,Yes,800
2022-04-07,AgeGroup_40-44,No,848
2022-04-07,AgeGroup_40-44,Yes,732
2022-04-07,AgeGroup_45-49,No,796
2022-04-07,AgeGroup_45-49,Yes,708
2022-04-07,AgeGroup_50-54,No,591
2022-04-07,AgeGroup_50-54,Yes,661
2022-04-07,AgeGroup_55-59,No,482
2022-04-07,AgeGroup_55-59,Yes,592
2022-04-07,AgeGroup_60-64,No,411
2022-04-07,AgeGroup_60-64,Yes,587
2022-04-07,AgeGroup_65-69,No,294
2022-04-07,AgeGroup_65-69,Yes,396
2022-04-07,AgeGroup_70+,No,454
2022-04-07,AgeGroup_70+,Yes,802
2022-04-08,AgeGroup_0-19,No,2540
2022-04-08,AgeGroup_0-19,Yes,1555
2022-04-08,AgeGroup_20-24,No,681
2022-04-08,AgeGroup_20-24,Yes,495
2022-04-08,AgeGroup_25-29,No,667
2022-04-08,AgeGroup_25-29,Yes,683
2022-04-08,AgeGroup_30-34,No,801
2022-04-08,AgeGroup_30-34,Yes,769
2022-04-08,AgeGroup_35-39,No,898
2022-04-08,AgeGroup_35-39,Yes,732
2022-04-08,AgeGroup_40-44,No,776
2022-04-08,AgeGroup_40-44,Yes,594
2022-04-08,AgeGroup_45-49,No,737
2022-04-08,AgeGroup_45-49,Yes,598
2022-04-08,AgeGroup_50-54,No,502
2022-04-08,AgeGroup_50-54,Yes,549
2022-04-08,AgeGroup_55-59,No,403
2022-04-08,AgeGroup_55-59,Yes,549
2022-04-08,AgeGroup_60-64,No,368
2022-04-08,AgeGroup_60-64,Yes,461
2022-04-08,AgeGroup_65-69,No,273
2022-04-08,AgeGroup_65-69,Yes,326
2022-04-08,AgeGroup_70+,No,466
2022-04-08,AgeGroup_70+,Yes,782
2022-04-09,AgeGroup_0-19,No,2069
2022-04-09,AgeGroup_0-19,Yes,1378
2022-04-09,AgeGroup_20-24,No,485
2022-04-09,AgeGroup_20-24,Yes,417
2022-04-09,AgeGroup_25-29,No,578
2022-04-09,AgeGroup_25-29,Yes,486
2022-04-09,AgeGroup_30-34,No,662
2022-04-09,AgeGroup_30-34,Yes,585
2022-04-09,AgeGroup_35-39,No,693
2022-04-09,AgeGroup_35-39,Yes,605
2022-04-09,AgeGroup_40-44,No,645
2022-04-09,AgeGroup_40-44,Yes,519
2022-04-09,AgeGroup_45-49,No,551
2022-04-09,AgeGroup_45-49,Yes,500
2022-04-09,AgeGroup_50-54,No,444
2022-04-09,AgeGroup_50-54,Yes,481
2022-04-09,AgeGroup_55-59,No,393
2022-04-09,AgeGroup_55-59,Yes,486
2022-04-09,AgeGroup_60-64,No,332
2022-04-09,AgeGroup_60-64,Yes,482
2022-04-09,AgeGroup_65-69,No,247
2022-04-09,AgeGroup_65-69,Yes,364
2022-04-09,AgeGroup_70+,No,430
2022-04-09,AgeGroup_70+,Yes,768
2022-04-10,AgeGroup_0-19,No,2100
2022-04-10,AgeGroup_0-19,Yes,1210
2022-04-10,AgeGroup_20-24,No,515
2022-04-10,AgeGroup_20-24,Yes,328
2022-04-10,AgeGroup_25-29,No,607
2022-04-10,AgeGroup_25-29,Yes,450
2022-04-10,AgeGroup_30-34,No,704
2022-04-10,AgeGroup_30-34,Yes,503
2022-04-10,AgeGroup_35-39,No,713
2022-04-10,AgeGroup_35-39,Yes,490
2022-04-10,AgeGroup_40-44,No,673
2022-04-10,AgeGroup_40-44,Yes,426
2022-04-10,AgeGroup_45-49,No,602
2022-04-10,AgeGroup_45-49,Yes,422
2022-04-10,AgeGroup_50-54,No,476
2022-04-10,AgeGroup_50-54,Yes,414
2022-04-10,AgeGroup_55-59,No,345
2022-04-10,AgeGroup_55-59,Yes,398
2022-04-10,AgeGroup_60-64,No,356
2022-04-10,AgeGroup_60-64,Yes,389
2022-04-10,AgeGroup_65-69,No,219
